"ISSN","COLOUR","DOI","AFFILIATIONS"
"1876-2859","green","10.1016/j.acap.2013.11.019",""
"1876-2859","green","10.1016/j.acap.2013.11.053",""
"1876-2859","green","10.1016/j.acap.2013.11.014",""
"1876-2859","green","10.1016/j.acap.2013.11.052",""
"1876-2859","green","10.1016/j.acap.2013.11.039",""
"1876-2859","green","10.1016/j.acap.2013.12.007",""
"1876-2859","green","10.1016/j.acap.2013.11.011",""
"1876-2859","green","10.1016/j.acap.2013.11.020",""
"1876-2859","green","10.1016/j.acap.2013.11.025",""
"1876-2859","green","10.1016/j.acap.2013.11.026",""
"1876-2859","green","10.1016/j.acap.2013.11.027",""
"1876-2859","green","10.1016/j.acap.2013.11.057",""
"1876-2859","green","10.1016/j.acap.2013.11.058",""
"1876-2859","green","10.1016/j.acap.2013.11.035",""
"1876-2859","green","10.1016/j.acap.2013.11.059",""
"1876-2859","green","10.1016/j.acap.2013.11.023",""
"1876-2859","green","10.1016/j.acap.2013.11.036",""
"1876-2859","green","10.1016/j.acap.2013.11.037",""
"1876-2859","green","10.1016/j.acap.2013.11.060",""
"1876-2859","green","10.1016/j.acap.2013.11.061",""
"1876-2859","green","10.1016/j.acap.2013.11.028",""
"1876-2859","green","10.1016/j.acap.2013.11.029",""
"1876-2859","green","10.1016/j.acap.2013.11.044",""
"1876-2859","green","10.1016/j.acap.2013.11.045",""
"1876-2859","green","10.1016/j.acap.2013.11.013",""
"1876-2859","green","10.1016/j.acap.2013.11.024",""
"1876-2859","green","10.1016/j.acap.2013.11.042",""
"1876-2859","green","10.1016/j.acap.2013.11.043",""
"1876-2859","green","10.1016/j.acap.2013.11.012",""
"1876-2859","green","10.1016/j.acap.2013.11.041",""
"1876-2859","green","10.1016/j.acap.2013.11.047",""
"1876-2859","green","10.1016/j.acap.2013.11.048",""
"1876-2859","green","10.1016/j.acap.2013.11.015",""
"1876-2859","green","10.1016/j.acap.2013.11.049",""
"1876-2859","green","10.1016/j.acap.2013.11.033",""
"1876-2859","green","10.1016/j.acap.2013.11.034",""
"1876-2859","green","10.1016/j.acap.2013.11.050",""
"1876-2859","green","10.1016/j.acap.2013.11.021",""
"1876-2859","green","10.1016/j.acap.2013.11.051",""
"1876-2859","green","10.1016/j.acap.2013.11.022",""
"1876-2859","green","10.1016/j.acap.2013.11.038",""
"1876-2859","green","10.1016/j.acap.2016.01.002",""
"1876-2859","green","10.1016/j.acap.2015.10.009",""
"1876-2859","green","10.1016/j.acap.2015.11.001",""
"1876-2859","green","10.1016/j.acap.2015.11.002",""
"1876-2859","green","10.1016/j.acap.2015.11.004",""
"1876-2859","green","10.1016/j.acap.2013.02.007",""
"1876-2859","green","10.1016/j.acap.2015.12.016",""
"1876-2859","green","10.1016/j.acap.2016.01.003",""
"1876-2859","green","10.1016/j.acap.2016.01.006",""
"1876-2859","green","10.1016/j.acap.2013.08.004",""
"1876-2859","green","10.1016/j.acap.2013.06.009",""
"1876-2859","green","10.1016/j.acap.2015.10.007",""
"1876-2859","green","10.1016/j.acap.2015.10.010",""
"1076-6332","green","10.1016/j.acra.2015.07.005",""
"1076-6332","green","10.1016/j.acra.2015.05.013",""
"1076-6332","green","10.1016/j.acra.2015.07.004",""
"1076-6332","green","10.1016/j.acra.2015.04.012",""
"1076-6332","green","10.1016/j.acra.2015.06.011",""
"1076-6332","green","10.1016/j.acra.2015.03.020",""
"1076-6332","green","10.1016/j.acra.2015.07.003",""
"1076-6332","green","10.1016/j.acra.2015.06.012",""
"1076-6332","green","10.1016/j.acra.2015.07.006",""
"1076-6332","green","10.1016/j.acra.2015.04.011",""
"1076-6332","green","10.1016/j.acra.2015.07.002",""
"1076-6332","green","10.1016/j.acra.2015.07.007",""
"1076-6332","green","10.1016/j.acra.2015.07.009",""
"1076-6332","green","10.1016/j.acra.2015.01.021",""
"1076-6332","green","10.1016/j.acra.2014.12.025",""
"1076-6332","green","10.1016/j.acra.2015.02.013",""
"1076-6332","green","10.1016/j.acra.2015.02.012",""
"1076-6332","green","10.1016/j.acra.2013.12.008",""
"1076-6332","green","10.1016/j.acra.2013.11.019",""
"1076-6332","green","10.1016/j.acra.2013.11.010",""
"1076-6332","green","10.1016/j.acra.2013.11.006",""
"1076-6332","green","10.1016/j.acra.2013.12.004",""
"1076-6332","green","10.1016/j.acra.2013.06.008",""
"1076-6332","green","10.1016/j.acra.2013.10.017",""
"1076-6332","green","10.1016/j.acra.2013.02.018",""
"1076-6332","green","10.1016/j.acra.2013.10.021",""
"1076-6332","green","10.1016/j.acra.2013.11.020",""
"1076-6332","green","10.1016/j.acra.2013.12.005",""
"1076-6332","green","10.1016/j.acra.2013.11.011",""
"1076-6332","green","10.1016/j.acra.2013.11.007",""
"1076-6332","green","10.1016/j.acra.2013.12.003",""
"1076-6332","green","10.1016/j.acra.2013.10.016",""
"1076-6332","green","10.1016/j.acra.2014.03.012",""
"1076-6332","green","10.1016/j.acra.2014.04.003",""
"1076-6332","green","10.1016/j.acra.2014.03.006",""
"1076-6332","green","10.1016/j.acra.2014.04.004",""
"1076-6332","green","10.1016/j.acra.2014.04.012",""
"1076-6332","green","10.1016/j.acra.2014.04.007",""
"1076-6332","green","10.1016/j.acra.2014.04.006",""
"1076-6332","green","10.1016/j.acra.2014.03.005",""
"1076-6332","green","10.1016/j.acra.2014.04.015",""
"1076-6332","green","10.1016/j.acra.2014.01.026",""
"1076-6332","green","10.1016/j.acra.2014.04.002",""
"1076-6332","green","10.1016/j.acra.2014.03.013",""
"1076-6332","green","10.1016/j.acra.2014.05.001",""
"1076-6332","green","10.1016/j.acra.2014.03.008",""
"1076-6332","green","10.1016/j.acra.2014.03.003",""
"1076-6332","green","10.1016/j.acra.2014.02.015",""
"1076-6332","green","10.1016/j.acra.2014.03.011",""
"1076-6332","green","10.1016/j.acra.2014.03.004",""
"1076-6332","green","10.1016/j.acra.2014.08.014",""
"1076-6332","green","10.1016/j.acra.2014.08.017",""
"1076-6332","green","10.1016/j.acra.2014.08.015",""
"1076-6332","green","10.1016/j.acra.2014.07.022",""
"1076-6332","green","10.1016/j.acra.2014.08.016",""
"1076-6332","green","10.1016/j.acra.2014.08.005",""
"1076-6332","green","10.1016/j.acra.2014.09.006",""
"1076-6332","green","10.1016/j.acra.2014.07.025",""
"1076-6332","green","10.1016/j.acra.2014.09.003",""
"1076-6332","green","10.1016/j.acra.2014.09.018",""
"1076-6332","green","10.1016/j.acra.2014.11.004",""
"1076-6332","green","10.1016/j.acra.2014.11.015",""
"1076-6332","green","10.1016/j.acra.2015.01.004",""
"1076-6332","green","10.1016/j.acra.2014.12.009",""
"1076-6332","green","10.1016/j.acra.2014.12.012",""
"1076-6332","green","10.1016/j.acra.2014.11.007",""
"1076-6332","green","10.1016/j.acra.2014.12.003",""
"1076-6332","green","10.1016/j.acra.2014.12.005",""
"1076-6332","green","10.1016/j.acra.2014.11.008",""
"1076-6332","green","10.1016/j.acra.2014.11.005",""
"1076-6332","green","10.1016/j.acra.2014.11.012",""
"1076-6332","green","10.1016/j.acra.2014.11.009",""
"1076-6332","green","10.1016/j.acra.2014.11.006",""
"1076-6332","green","10.1016/j.acra.2014.11.013",""
"1076-6332","green","10.1016/j.acra.2014.11.010",""
"1076-6332","green","10.1016/j.acra.2014.12.006",""
"1076-6332","green","10.1016/j.acra.2014.12.010",""
"1076-6332","green","10.1016/j.acra.2014.12.002",""
"1076-6332","green","10.1016/j.acra.2014.10.010",""
"1076-6332","green","10.1016/j.acra.2014.08.013",""
"1076-6332","green","10.1016/j.acra.2014.09.010",""
"1076-6332","green","10.1016/j.acra.2014.09.016",""
"1076-6332","green","10.1016/j.acra.2014.09.013",""
"1076-6332","green","10.1016/j.acra.2014.10.006",""
"1076-6332","green","10.1016/j.acra.2014.11.011",""
"1076-6332","green","10.1016/j.acra.2014.11.003",""
"1076-6332","green","10.1016/j.acra.2014.10.005",""
"1076-6332","green","10.1016/j.acra.2014.09.008",""
"1076-6332","green","10.1016/j.acra.2015.02.009",""
"1076-6332","green","10.1016/j.acra.2015.03.011",""
"1076-6332","green","10.1016/j.acra.2015.01.017",""
"1076-6332","green","10.1016/j.acra.2014.12.026",""
"1076-6332","green","10.1016/j.acra.2015.01.007",""
"1076-6332","green","10.1016/j.acra.2015.01.009",""
"1076-6332","green","10.1016/j.acra.2015.01.015",""
"1076-6332","green","10.1016/j.acra.2014.11.014",""
"1076-6332","green","10.1016/j.acra.2014.12.001",""
"1076-6332","green","10.1016/j.acra.2014.08.018",""
"1076-6332","green","10.1016/j.acra.2014.11.001",""
"1076-6332","green","10.1016/j.acra.2014.09.014",""
"1076-6332","green","10.1016/j.acra.2014.09.005",""
"1076-6332","green","10.1016/j.acra.2014.09.009",""
"1076-6332","green","10.1016/j.acra.2014.08.006",""
"1076-6332","green","10.1016/j.acra.2014.08.007",""
"1076-6332","green","10.1016/j.acra.2014.10.009",""
"1076-6332","green","10.1016/j.acra.2014.09.011",""
"1076-6332","green","10.1016/j.acra.2014.09.017",""
"1076-6332","green","10.1016/j.acra.2014.10.004",""
"1076-6332","green","10.1016/j.acra.2014.10.003",""
"1076-6332","green","10.1016/j.acra.2014.10.008",""
"1076-6332","green","10.1016/j.acra.2014.10.001",""
"1076-6332","green","10.1016/j.acra.2014.11.002",""
"1076-6332","green","10.1016/j.acra.2014.12.007",""
"1076-6332","green","10.1016/j.acra.2014.10.007",""
"1076-6332","green","10.1016/j.acra.2015.03.018",""
"1076-6332","green","10.1016/j.acra.2015.03.015",""
"1076-6332","green","10.1016/j.acra.2015.04.003",""
"1076-6332","green","10.1016/j.acra.2015.04.005",""
"1076-6332","green","10.1016/j.acra.2015.05.011",""
"1076-6332","green","10.1016/j.acra.2015.04.010",""
"1076-6332","green","10.1016/j.acra.2015.05.007",""
"1076-6332","green","10.1016/j.acra.2015.03.019",""
"1076-6332","green","10.1016/j.acra.2015.06.005",""
"1076-6332","green","10.1016/j.acra.2015.06.004",""
"1076-6332","green","10.1016/j.acra.2015.05.008",""
"1076-6332","green","10.1016/j.acra.2015.03.014",""
"1076-6332","green","10.1016/j.acra.2015.04.008",""
"1076-6332","green","10.1016/j.acra.2015.05.010",""
"1076-6332","green","10.1016/j.acra.2015.04.004",""
"1076-6332","green","10.1016/j.acra.2015.03.016",""
"1076-6332","green","10.1016/j.acra.2015.03.010",""
"1076-6332","green","10.1016/j.acra.2013.11.002",""
"1076-6332","green","10.1016/j.acra.2013.10.009",""
"1076-6332","green","10.1016/j.acra.2013.11.018",""
"1076-6332","green","10.1016/j.acra.2013.10.011",""
"1076-6332","green","10.1016/j.acra.2013.10.010",""
"1076-6332","green","10.1016/j.acra.2013.11.012",""
"1076-6332","green","10.1016/j.acra.2013.09.025",""
"1076-6332","green","10.1016/j.acra.2013.11.017",""
"1076-6332","green","10.1016/j.acra.2013.10.013",""
"1076-6332","green","10.1016/j.acra.2013.11.001",""
"1076-6332","green","10.1016/j.acra.2013.11.014",""
"1076-6332","green","10.1016/j.acra.2013.10.012",""
"1076-6332","green","10.1016/j.acra.2013.11.009",""
"1076-6332","green","10.1016/j.acra.2013.11.015",""
"1076-6332","green","10.1016/j.acra.2013.11.003",""
"1076-6332","green","10.1016/j.acra.2013.11.013",""
"1076-6332","green","10.1016/j.acra.2013.11.016",""
"1076-6332","green","10.1016/j.acra.2013.12.001",""
"1076-6332","green","10.1016/j.acra.2013.10.018",""
"1076-6332","green","10.1016/j.acra.2014.01.012",""
"1076-6332","green","10.1016/j.acra.2013.12.010",""
"1076-6332","green","10.1016/j.acra.2013.12.012",""
"1076-6332","green","10.1016/j.acra.2013.12.011",""
"1076-6332","green","10.1016/j.acra.2013.08.025",""
"1076-6332","green","10.1016/j.acra.2013.08.026",""
"1076-6332","green","10.1016/j.acra.2013.10.020",""
"1076-6332","green","10.1016/j.acra.2013.12.009",""
"1076-6332","green","10.1016/j.acra.2014.01.005",""
"1076-6332","green","10.1016/j.acra.2014.01.003",""
"1076-6332","green","10.1016/j.acra.2013.12.007",""
"1076-6332","green","10.1016/j.acra.2013.12.002",""
"1076-6332","green","10.1016/j.acra.2013.12.015",""
"1076-6332","green","10.1016/j.acra.2014.01.018",""
"1076-6332","green","10.1016/j.acra.2013.12.006",""
"1076-6332","green","10.1016/j.acra.2013.12.014",""
"1076-6332","green","10.1016/j.acra.2014.01.007",""
"1076-6332","green","10.1016/j.acra.2014.01.001",""
"1076-6332","green","10.1016/j.acra.2014.01.025",""
"1076-6332","green","10.1016/j.acra.2014.04.001",""
"1076-6332","green","10.1016/j.acra.2014.03.001",""
"1076-6332","green","10.1016/j.acra.2014.03.009",""
"1076-6332","green","10.1016/j.acra.2014.03.002",""
"1076-6332","green","10.1016/j.acra.2014.04.017",""
"1076-6332","green","10.1016/j.acra.2013.08.024",""
"1076-6332","green","10.1016/j.acra.2014.03.010",""
"1076-6332","green","10.1016/j.acra.2014.04.010",""
"1076-6332","green","10.1016/j.acra.2014.02.014",""
"1076-6332","green","10.1016/j.acra.2014.02.011",""
"1076-6332","green","10.1016/j.acra.2014.02.012",""
"1076-6332","green","10.1016/j.acra.2014.02.010",""
"1076-6332","green","10.1016/j.acra.2014.02.003",""
"1076-6332","green","10.1016/j.acra.2014.02.013",""
"1076-6332","green","10.1016/j.acra.2014.02.008",""
"1076-6332","green","10.1016/j.acra.2014.02.016",""
"1076-6332","green","10.1016/j.acra.2014.02.017",""
"1076-6332","green","10.1016/j.acra.2013.10.023",""
"1076-6332","green","10.1016/j.acra.2014.02.006",""
"1076-6332","green","10.1016/j.acra.2014.03.007",""
"1076-6332","green","10.1016/j.acra.2013.11.021",""
"1076-6332","green","10.1016/j.acra.2013.09.026",""
"1076-6332","green","10.1016/j.acra.2013.11.022",""
"1076-6332","green","10.1016/j.acra.2013.12.013",""
"1076-6332","green","10.1016/j.acra.2014.01.024",""
"1076-6332","green","10.1016/j.acra.2013.10.022",""
"1076-6332","green","10.1016/j.acra.2014.02.009",""
"1076-6332","green","10.1016/j.acra.2014.01.023",""
"1076-6332","green","10.1016/j.acra.2014.01.016",""
"1076-6332","green","10.1016/j.acra.2014.02.007",""
"1076-6332","green","10.1016/j.acra.2014.02.005",""
"1076-6332","green","10.1016/j.acra.2014.01.022",""
"1076-6332","green","10.1016/j.acra.2014.01.017",""
"1076-6332","green","10.1016/j.acra.2014.01.015",""
"1076-6332","green","10.1016/j.acra.2014.01.019",""
"1076-6332","green","10.1016/j.acra.2014.01.002",""
"1076-6332","green","10.1016/j.acra.2014.01.021",""
"1076-6332","green","10.1016/j.acra.2014.01.013",""
"1076-6332","green","10.1016/j.acra.2013.09.027",""
"1076-6332","green","10.1016/j.acra.2014.01.006",""
"1076-6332","green","10.1016/j.acra.2014.01.020",""
"1076-6332","green","10.1016/j.acra.2014.02.002",""
"1076-6332","green","10.1016/j.acra.2014.01.010",""
"1076-6332","green","10.1016/j.acra.2013.12.016",""
"1076-6332","green","10.1016/j.acra.2014.02.004",""
"1076-6332","green","10.1016/j.acra.2014.01.009",""
"1076-6332","green","10.1016/j.acra.2014.01.004",""
"1076-6332","green","10.1016/j.acra.2014.01.008",""
"1076-6332","green","10.1016/j.acra.2014.01.014",""
"1076-6332","green","10.1016/j.acra.2014.02.001",""
"1076-6332","green","10.1016/j.acra.2015.01.013",""
"1076-6332","green","10.1016/j.acra.2015.01.006",""
"1076-6332","green","10.1016/j.acra.2015.01.011",""
"1076-6332","green","10.1016/j.acra.2015.01.014",""
"1076-6332","green","10.1016/j.acra.2015.01.010",""
"1076-6332","green","10.1016/j.acra.2015.01.016",""
"1076-6332","green","10.1016/j.acra.2015.01.018",""
"1076-6332","green","10.1016/j.acra.2015.01.012",""
"1076-6332","green","10.1016/j.acra.2015.02.018",""
"1076-6332","green","10.1016/j.acra.2015.03.001",""
"1076-6332","green","10.1016/j.acra.2015.02.010",""
"1076-6332","green","10.1016/j.acra.2015.03.006",""
"1076-6332","green","10.1016/j.acra.2015.03.007",""
"1076-6332","green","10.1016/j.acra.2015.02.017",""
"1076-6332","green","10.1016/j.acra.2015.03.008",""
"1076-6332","green","10.1016/j.acra.2015.03.002",""
"1076-6332","green","10.1016/j.acra.2015.02.011",""
"1076-6332","green","10.1016/j.acra.2015.02.001",""
"1076-6332","green","10.1016/j.acra.2015.02.014",""
"1076-6332","green","10.1016/j.acra.2015.04.001",""
"1076-6332","green","10.1016/j.acra.2014.01.011",""
"1076-6332","green","10.1016/j.acra.2015.02.015",""
"1076-6332","green","10.1016/j.acra.2015.03.012",""
"1076-6332","green","10.1016/j.acra.2015.02.016",""
"1076-6332","green","10.1016/j.acra.2015.03.005",""
"1076-6332","green","10.1016/j.acra.2015.03.004",""
"1076-6332","green","10.1016/j.acra.2015.03.013",""
"1076-6332","green","10.1016/j.acra.2015.01.002",""
"1076-6332","green","10.1016/j.acra.2014.06.002",""
"1076-6332","green","10.1016/j.acra.2014.06.004",""
"1076-6332","green","10.1016/j.acra.2014.06.007",""
"1076-6332","green","10.1016/j.acra.2014.06.003",""
"1076-6332","green","10.1016/j.acra.2014.06.012",""
"1076-6332","green","10.1016/j.acra.2014.05.014",""
"1076-6332","green","10.1016/j.acra.2014.05.024",""
"1076-6332","green","10.1016/j.acra.2014.06.006",""
"1076-6332","green","10.1016/j.acra.2014.05.023",""
"1076-6332","green","10.1016/j.acra.2015.04.007",""
"1076-6332","green","10.1016/j.acra.2015.05.002",""
"1076-6332","green","10.1016/j.acra.2015.02.003",""
"1076-6332","green","10.1016/j.acra.2014.10.012",""
"1076-6332","green","10.1016/j.acra.2015.02.008",""
"1076-6332","green","10.1016/j.acra.2015.02.005",""
"1076-6332","green","10.1016/j.acra.2015.01.019",""
"1076-6332","green","10.1016/j.acra.2015.03.003",""
"1076-6332","green","10.1016/j.acra.2015.04.009",""
"1076-6332","green","10.1016/j.acra.2015.06.001",""
"1076-6332","green","10.1016/j.acra.2014.08.019",""
"1076-6332","green","10.1016/j.acra.2015.06.008",""
"1076-6332","green","10.1016/j.acra.2015.06.002",""
"1076-6332","green","10.1016/j.acra.2015.05.006",""
"1076-6332","green","10.1016/j.acra.2015.06.006",""
"1076-6332","green","10.1016/j.acra.2015.06.007",""
"1076-6332","green","10.1016/j.acra.2015.05.004",""
"1076-6332","green","10.1016/j.acra.2015.05.003",""
"1076-6332","green","10.1016/j.acra.2015.06.003",""
"1076-6332","green","10.1016/j.acra.2015.05.001",""
"1076-6332","green","10.1016/j.acra.2015.05.005",""
"1076-6332","green","10.1016/j.acra.2015.06.009",""
"1076-6332","green","10.1016/j.acra.2015.04.006",""
"1076-6332","green","10.1016/j.acra.2015.03.017",""
"1076-6332","green","10.1016/j.acra.2014.10.011",""
"1076-6332","green","10.1016/j.acra.2015.02.004",""
"1076-6332","green","10.1016/j.acra.2015.02.002",""
"1076-6332","green","10.1016/j.acra.2015.02.006",""
"1076-6332","green","10.1016/j.acra.2014.11.016",""
"1076-6332","green","10.1016/j.acra.2015.01.020",""
"1076-6332","green","10.1016/j.acra.2014.06.009",""
"1076-6332","green","10.1016/j.acra.2014.07.004",""
"1076-6332","green","10.1016/j.acra.2014.08.002",""
"1076-6332","green","10.1016/j.acra.2014.06.010",""
"1076-6332","green","10.1016/j.acra.2014.09.002",""
"1076-6332","green","10.1016/j.acra.2014.06.005",""
"1076-6332","green","10.1016/j.acra.2014.06.011",""
"1076-6332","green","10.1016/j.acra.2014.06.008",""
"1076-6332","green","10.1016/j.acra.2014.06.001",""
"1076-6332","green","10.1016/j.acra.2014.05.007",""
"1076-6332","green","10.1016/j.acra.2014.02.019",""
"1076-6332","green","10.1016/j.acra.2014.04.018",""
"1076-6332","green","10.1016/j.acra.2014.04.008",""
"1076-6332","green","10.1016/j.acra.2014.05.004",""
"1076-6332","green","10.1016/j.acra.2014.04.005",""
"1076-6332","green","10.1016/j.acra.2014.04.016",""
"1076-6332","green","10.1016/j.acra.2014.05.008",""
"1076-6332","green","10.1016/j.acra.2014.03.014",""
"1076-6332","green","10.1016/j.acra.2014.05.006",""
"1076-6332","green","10.1016/j.acra.2014.04.009",""
"1076-6332","green","10.1016/j.acra.2014.04.011",""
"1076-6332","green","10.1016/j.acra.2014.04.013",""
"1076-6332","green","10.1016/j.acra.2014.01.027",""
"1076-6332","green","10.1016/j.acra.2014.05.005",""
"1076-6332","green","10.1016/j.acra.2014.02.018",""
"1076-6332","green","10.1016/j.acra.2014.05.003",""
"1076-6332","green","10.1016/j.acra.2014.09.012",""
"1076-6332","green","10.1016/j.acra.2014.10.002",""
"1076-6332","green","10.1016/j.acra.2014.09.004",""
"1076-6332","green","10.1016/j.acra.2015.08.009",""
"1076-6332","green","10.1016/j.acra.2015.08.011",""
"1076-6332","green","10.1016/j.acra.2015.08.006",""
